Timestamp;Program Studi;Jenis Kelamin;Apa yang anda pertimbangkan saat membeli Kopi di Coffee Shop?;Dari mana anda mengetahui informasi suatu Coffee Shop?;Coffee Shop 1;Alasan anda membeli Coffee Shop 1 [Saya merasa harga minuman di Coffee Shop ini terjangkau];Alasan anda membeli Coffee Shop 1 [Rasa minuman di Coffee shop ini sesuai dengan selera saya];Alasan anda membeli Coffee Shop 1 [Coffee shop ini menyediakan beragam menu dengan harga yang terjangkau bagi saya.];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini menyediakan Wi-Fi gratis yang stabil dan cepat];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini memiliki banyak stop kontak, cocok untuk saya mengerjakan tugas];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini memiliki banyak meja dan kursi sehingga saya tidak perlu merasa khawatir tidak mendapatkan meja dan kursi];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini menyediakan Mushola dan Toilet];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini memiliki parkiran yang luas];Alasan anda membeli Coffee Shop 1 [Lokasi Coffee shop ini sangat strategis bisa dijangkau oleh kendaraan pribadi atau kendaraan umum];Alasan anda membeli Coffee Shop 1 [Jarak Coffee shop ini sangat dekat dan mudah di akses oleh saya];Alasan anda membeli Coffee Shop 1 [Coffee shop ini sedang viral di media sosial];Alasan anda membeli Coffee Shop 1 [Saya membeli produk karena coffee shop ini sering menawarkan promo];Alasan anda membeli Coffee Shop 1 [Pelayanan di coffee shop ini sangat baik dan memiliki staff yang ramah];Alasan anda membeli Coffee Shop 1 [Saya dapat memesan minuman dengan mudah melalui platform online];Alasan anda membeli Coffee Shop 1 [Coffee shop ini menyediakan berbagai metode pembayaran yang memudahkan saya];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini memiliki interior yang menarik dan aesthetic];Alasan anda membeli Coffee Shop 1 [Saya menyukai Coffee Shop ini karena sering mengadakan live music];Alasan anda membeli Coffee Shop 1 [Waktu penyajian pesanan di Coffee Shop ini sangat cepat walaupun sedang ramai];Alasan anda membeli Coffee Shop 1 [Menurut saya Coffee Shop ini memiliki brand image yang baik];Alasan anda membeli Coffee Shop 1 [Saya memilih Coffee Shop ini karena banyak influencer dan teman yang merekomendasikan Coffee Shop ini];Alasan anda membeli Coffee Shop 1 [Coffee Shop ini tidak membatasi waktu saya untuk belajar / kerja disana];Alasan anda membeli Coffee Shop 1 [Saya merasa aman dengan kehalalan produk yang disajikan di Coffee Shop ini.];Dari mana anda mengetahui informasi mengenai cafe/menu/diskon Coffee Shop pertama?;Coffee Shop 2;Alasan anda membeli Coffee Shop 2 [Saya merasa harga minuman di Coffee Shop ini terjangkau];Alasan anda membeli Coffee Shop 2 [Rasa minuman di Coffee shop ini sesuai dengan selera saya];Alasan anda membeli Coffee Shop 2 [Coffee shop ini menyediakan beragam menu dengan harga yang terjangkau bagi saya.];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini menyediakan Wi-Fi gratis yang stabil dan cepat];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini memiliki banyak stop kontak, cocok untuk saya mengerjakan tugas];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini memiliki banyak meja dan kursi sehingga saya tidak perlu merasa khawatir tidak mendapatkan meja dan kursi];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini menyediakan Mushola dan Toilet];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini memiliki parkiran yang luas];Alasan anda membeli Coffee Shop 2 [Lokasi Coffee shop ini sangat strategis bisa dijangkau oleh kendaraan pribadi atau kendaraan umum];Alasan anda membeli Coffee Shop 2 [Jarak Coffee shop ini sangat dekat dan mudah di akses oleh saya];Alasan anda membeli Coffee Shop 2 [Coffee shop ini sedang viral di media sosial];Alasan anda membeli Coffee Shop 2 [Saya membeli produk karena coffee shop ini sering menawarkan promo];Alasan anda membeli Coffee Shop 2 [Pelayanan di coffee shop ini sangat baik dan memiliki staff yang ramah];Alasan anda membeli Coffee Shop 2 [Saya dapat memesan minuman dengan mudah melalui platform online];Alasan anda membeli Coffee Shop 2 [Coffee shop ini menyediakan berbagai metode pembayaran yang memudahkan saya];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini memiliki interior yang menarik dan aesthetic];Alasan anda membeli Coffee Shop 2 [Saya menyukai Coffee Shop ini karena sering mengadakan live music];Alasan anda membeli Coffee Shop 2 [Waktu penyajian pesanan di Coffee Shop ini sangat cepat walaupun sedang ramai];Alasan anda membeli Coffee Shop 2 [Menurut saya Coffee Shop ini memiliki brand image yang baik];Alasan anda membeli Coffee Shop 2 [Saya memilih Coffee Shop ini karena banyak influencer dan teman yang merekomendasikan Coffee Shop ini];Alasan anda membeli Coffee Shop 2 [Coffee Shop ini tidak membatasi waktu saya untuk belajar / kerja disana];Alasan anda membeli Coffee Shop 2 [Saya merasa aman dengan kehalalan produk yang disajikan di Coffee Shop ini.];Dari mana anda mengetahui informasi mengenai cafe/menu/diskon Coffee Shop kedua?;Coffee Shop 3;Alasan anda membeli Coffee Shop 3 [Saya merasa harga minuman di Coffee Shop ini terjangkau];Alasan anda membeli Coffee Shop 3 [Rasa minuman di Coffee shop ini sesuai dengan selera saya];Alasan anda membeli Coffee Shop 3 [Coffee shop ini menyediakan beragam menu dengan harga yang terjangkau bagi saya.];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini menyediakan Wi-Fi gratis yang stabil dan cepat];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini memiliki banyak stop kontak, cocok untuk saya mengerjakan tugas];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini memiliki banyak meja dan kursi sehingga saya tidak perlu merasa khawatir tidak mendapatkan meja dan kursi];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini menyediakan Mushola dan Toilet];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini memiliki parkiran yang luas];Alasan anda membeli Coffee Shop 3 [Lokasi Coffee shop ini sangat strategis bisa dijangkau oleh kendaraan pribadi atau kendaraan umum];Alasan anda membeli Coffee Shop 3 [Jarak Coffee shop ini sangat dekat dan mudah di akses oleh saya];Alasan anda membeli Coffee Shop 3 [Coffee shop ini sedang viral di media sosial];Alasan anda membeli Coffee Shop 3 [Saya membeli produk karena coffee shop ini sering menawarkan promo];Alasan anda membeli Coffee Shop 3 [Pelayanan di coffee shop ini sangat baik dan memiliki staff yang ramah];Alasan anda membeli Coffee Shop 3 [Saya dapat memesan minuman dengan mudah melalui platform online];Alasan anda membeli Coffee Shop 3 [Coffee shop ini menyediakan berbagai metode pembayaran yang memudahkan saya];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini memiliki interior yang menarik dan aesthetic];Alasan anda membeli Coffee Shop 3 [Saya menyukai Coffee Shop ini karena sering mengadakan live music];Alasan anda membeli Coffee Shop 3 [Waktu penyajian pesanan di Coffee Shop ini sangat cepat walaupun sedang ramai];Alasan anda membeli Coffee Shop 3 [Menurut saya Coffee Shop ini memiliki brand image yang baik];Alasan anda membeli Coffee Shop 3 [Saya memilih Coffee Shop ini karena banyak influencer dan teman yang merekomendasikan Coffee Shop ini];Alasan anda membeli Coffee Shop 3 [Coffee Shop ini tidak membatasi waktu saya untuk belajar / kerja disana];Alasan anda membeli Coffee Shop 3 [Saya merasa aman dengan kehalalan produk yang disajikan di Coffee Shop ini.];Dari mana anda mengetahui informasi mengenai cafe/menu/diskon Coffee Shop ketiga?
11/20/2025 10:24:41;Matematika;Wanita;Rasa, Promo, Harga, Inovasi menu, Metode pembayaran, Kebersihan, Jarak;Tiktok, Shopee Food, Teman, Keluarga;Kopi Kenangan;4;3;3;3;3;3;3;3;3;4;4;4;4;4;4;3;2;3;3;4;3;4;Shopee Food, Keluarga;Janji Jiwa ;3;3;3;3;3;3;3;3;3;3;4;4;3;4;4;3;3;3;4;4;3;4;Tiktok, Grab Food, Shopee Food, Keluarga;Tuku;3;4;5;4;4;4;4;4;4;4;5;5;4;5;5;4;4;4;5;5;4;5;Tiktok, X (Twitter), Teman, Keluarga
11/20/2025 11:50:47;Kimia;Pria;Rasa, Harga, Pelayanan, Inovasi menu, Akses pemesanan, Metode pembayaran, Kebersihan, Akses kendaraan, Fasilitas, Jarak;Instagram, Tiktok, Go Food, Grab Food, Event, Komunitas, Blog, Teman, Keluarga;White Forest;1;1;1;1;2;1;1;1;1;1;2;1;1;1;1;1;1;1;1;3;2;2;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Event, Blog, Teman;Kopi Garazi;1;1;1;1;1;1;1;1;1;1;3;1;1;1;1;1;1;1;1;3;1;1;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Iklan Online, Event, Komunitas, Blog, Teman, Keluarga, Lihat langsung di lokasi;Bandar Coffee ;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Event, Komunitas, Blog, Teman, Keluarga
11/20/2025 16:33:28;Kimia;Wanita;Rasa, Harga, Pelayanan, Metode pembayaran, Kebersihan, Fasilitas, Jarak;Instagram, Tiktok, X (Twitter), YouTube, Go Food, Grab Food, Iklan Offline (Brosur/Pamflet), Teman, Keluarga, Lihat langsung di lokasi;Tuku;5;5;4;3;1;1;1;2;4;4;4;2;4;4;4;3;1;5;5;3;2;5;Lihat langsung di lokasi;Djournal ;2;4;2;4;5;5;1;2;3;3;3;1;4;3;4;4;1;4;4;3;5;5;Lihat langsung di lokasi;Janji jiwa;3;3;3;5;5;5;5;5;5;5;3;3;4;4;4;5;1;4;4;3;5;5;Lihat langsung di lokasi
11/20/2025 17:29:11;Sistem Informasi;Wanita;Rasa, Harga, Metode pembayaran, Kebersihan, Jarak;Tiktok, Komunitas, Teman, Keluarga;family mart;5;5;5;5;3;3;1;2;5;5;3;3;5;5;5;4;1;4;4;3;2;5;Teman;chatime;3;5;3;3;3;5;5;3;3;3;3;1;2;3;4;4;1;3;3;2;4;4;Teman;part cafe;3;3;3;3;2;5;5;5;3;3;2;2;1;3;3;3;1;2;2;2;3;3;Teman
11/20/2025 20:14:03;Matematika;Wanita;Harga;Tiktok;jco;4;4;3;4;4;4;3;3;3;3;4;4;4;4;4;4;4;4;4;4;4;4;Tiktok;kopi kenangan;4;3;3;4;4;4;3;3;3;4;4;4;4;4;4;4;3;4;4;4;4;4;Tiktok;starbuck;2;3;4;4;4;4;3;3;3;3;5;3;4;4;4;4;3;4;4;4;4;4;Tiktok
11/20/2025 21:36:36;Matematika;Wanita;Rasa, Pelayanan, Inovasi menu, Fasilitas;Instagram, Tiktok, Teman;janji jiwa;3;4;5;3;2;5;4;4;4;4;3;2;3;5;3;3;1;3;4;3;2;4;Instagram, Shopee Food, Teman;kopi nako;3;4;3;3;3;4;4;4;4;3;3;2;3;5;5;4;3;3;3;3;3;4;Instagram, Tiktok, Teman;fore;4;5;5;4;4;4;4;3;4;4;3;3;3;4;4;3;2;3;3;3;4;4;Instagram, Tiktok, Teman, Keluarga
11/20/2025 22:52:06;Matematika;Wanita;Rasa, Promo, Harga, Akses pemesanan, Metode pembayaran;Instagram, Tiktok, Go Food, Grab Food, Shopee Food;Janji Jiwa;4;5;4;2;2;4;5;5;4;4;4;5;4;5;5;3;1;2;4;4;4;4;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Teman;Roti O;4;4;5;1;1;2;1;3;5;5;5;4;3;4;5;2;1;3;4;5;2;4;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Teman;Tomoro;4;4;5;4;3;3;4;4;4;5;5;4;3;5;4;2;1;4;3;4;4;4;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Teman
11/20/2025 22:54:27;Sistem Informasi;Pria;Rasa, Promo, Harga;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Lihat langsung di lokasi;janji jiwa;4;4;5;4;3;5;4;5;5;5;3;4;4;5;5;4;3;4;4;3;5;5;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Lihat langsung di lokasi;tuku;4;4;5;3;3;4;4;5;5;5;4;5;4;5;5;4;4;4;4;3;4;5;Go Food, Grab Food, Shopee Food, Lihat langsung di lokasi;roti o;5;5;5;3;3;4;3;4;5;5;3;5;4;5;5;4;3;4;4;3;4;5;Tiktok, Go Food, Grab Food, Shopee Food, Lihat langsung di lokasi
11/21/2025 5:33:19;Matematika;Pria;Rasa, Harga, Kebersihan, Akses kendaraan, Fasilitas;Instagram, Event, Teman, Lihat langsung di lokasi;Tuku;3;4;4;2;2;2;2;3;2;2;5;2;4;4;4;2;2;4;5;4;2;5;Instagram, Teman;Bento coffee;3;4;4;4;4;4;5;5;5;3;3;2;3;3;3;4;2;4;4;4;4;5;Teman;Nuwa Cafe;4;4;4;3;3;3;3;2;2;4;3;2;4;3;3;4;2;4;4;2;4;5;Keluarga
11/21/2025 5:54:39;Matematika;Wanita;Rasa, Promo, Harga;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Teman, Lihat langsung di lokasi;Fore;4;4;3;1;3;4;2;5;4;4;3;2;4;4;2;3;3;4;4;3;4;4;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Teman, Lihat langsung di lokasi;Janji Jiwa;4;4;4;3;2;4;2;4;4;4;3;2;4;4;3;3;3;4;4;3;4;4;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Teman, Lihat langsung di lokasi;Point Coffee;5;4;5;3;1;2;2;4;4;4;3;2;4;3;4;2;2;4;4;2;4;4;Instagram, Tiktok, Go Food, Grab Food, Shopee Food, Teman, Lihat langsung di lokasi
11/21/2025 8:46:23;Matematika;Pria;Rasa, Harga, Metode pembayaran, Kebersihan, Akses kendaraan, Fasilitas, Jarak;Tiktok, Teman, Keluarga, Lihat langsung di lokasi;Rumah Kopiku;3;3;3;5;5;5;5;5;5;5;3;2;5;3;5;4;1;5;4;3;5;5;Tiktok, Lihat langsung di lokasi;Flash coffee;3;5;3;5;5;4;3;5;5;4;3;2;5;3;5;5;1;5;4;2;5;5;Lihat langsung di lokasi;Bagi kopi;3;2;3;3;5;5;5;5;4;5;5;2;5;3;5;4;1;5;4;4;5;5;Tiktok, Teman, Lihat langsung di lokasi
11/21/2025 10:14:01;Matematika;Wanita;Rasa, Harga, Pelayanan, Inovasi menu, Kebersihan;Instagram, Tiktok, Go Food, Grab Food, Event, Teman;Fore;5;5;5;4;3;4;3;4;5;4;3;4;5;5;5;4;1;4;4;3;5;4;Instagram, Tiktok;kopi kenangan ;5;5;4;4;3;4;5;3;5;5;3;4;4;5;5;4;1;5;4;2;5;5;Iklan Online, Komunitas;Ejji Coffee;5;4;5;5;5;4;5;5;5;5;3;3;5;5;5;4;2;4;3;3;5;5;Instagram, Lihat langsung di lokasi
11/21/2025 10:22:00;Matematika;Wanita;Rasa, Harga, Jarak;Instagram, Tiktok, Go Food, Shopee Food;Kopi Kenangan;5;5;4;3;2;5;5;5;5;5;3;3;3;5;5;5;1;3;5;5;5;3;Instagram, Tiktok, Go Food, Shopee Food, Keluarga, Lihat langsung di lokasi;Bento Kopi;4;3;4;5;5;5;5;5;4;4;3;1;5;1;5;5;2;5;3;3;5;5;Teman;Bagi Kopi;3;3;3;5;5;5;5;5;4;4;5;1;3;1;3;5;2;4;4;4;5;5;Teman, Lihat langsung di lokasi
11/21/2025 10:31:38;Biologi;Wanita;Rasa, Harga, Pelayanan, Sosial, Inovasi menu, Akses pemesanan;Tiktok, Teman;Kopi Kenangan ;5;5;5;5;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Teman;Janji Jiwa;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Tiktok;sudut satu;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Lihat langsung di lokasi
11/21/2025 10:35:10;Matematika;Wanita;Rasa, Harga, Kebersihan, Fasilitas;Tiktok, Teman, Keluarga, Lihat langsung di lokasi;kozi coffee;5;5;5;5;5;5;5;5;5;5;3;3;5;4;4;5;2;5;5;3;5;5;Teman, Keluarga, Lihat langsung di lokasi;kopi kenangan;5;5;5;5;5;5;5;5;5;5;2;3;5;5;3;5;2;4;5;3;5;5;Teman, Lihat langsung di lokasi;janji jiwa;4;5;4;5;5;5;5;5;5;5;3;3;5;4;5;5;3;5;5;3;5;5;Lihat langsung di lokasi
11/21/2025 12:44:47;Matematika;Pria;Rasa, Promo, Harga, Kebersihan, Fasilitas;Instagram, Tiktok, Iklan Online, Komunitas, Keluarga;Kopi kenangan;4;5;5;4;4;4;3;3;4;2;3;5;4;5;5;5;1;3;4;3;5;5;Instagram, Tiktok, Komunitas, Teman, Keluarga;Janji jiwa;4;4;5;4;5;4;3;3;4;1;4;5;4;5;5;4;1;3;4;3;4;5;Instagram, Tiktok, Komunitas, Teman, Keluarga;Fore;3;4;3;5;5;4;3;3;4;1;4;3;4;5;5;5;1;3;5;5;5;5;Instagram, Tiktok, Teman, Keluarga
11/21/2025 13:30:21;Biologi;Pria;Rasa, Harga, Sosial;Teman;Kopi kenangan;5;5;3;5;5;5;5;5;5;5;1;3;5;3;5;4;3;5;3;1;5;5;Teman;Janji jiwa;5;5;5;5;5;5;5;5;5;5;1;3;5;5;5;5;3;5;5;1;5;5;Teman;Prolog Kopi ;5;5;5;5;5;5;5;5;5;5;1;5;5;5;5;5;5;5;5;5;5;5;Teman
11/21/2025 15:53:22;Matematika;Wanita;Rasa, Harga, Pelayanan, Kebersihan;Instagram, Iklan Online, Teman, Keluarga, Lihat langsung di lokasi;tomoro;3;4;3;4;3;4;1;2;2;2;4;3;2;4;4;3;2;3;4;5;4;4;Keluarga;tukang kopi dipindor;5;3;3;1;1;1;1;1;2;5;2;2;3;2;3;2;2;2;3;2;2;4;Teman;kopi roti o;3;3;3;2;2;2;2;2;3;2;5;4;3;3;3;3;2;3;4;3;3;3;Lihat langsung di lokasi
11/21/2025 16:44:28;Matematika;Wanita;Rasa, Harga, Pelayanan, Inovasi menu, Kebersihan, Fasilitas;Instagram, Tiktok, X (Twitter), Teman, Keluarga;Nako;3;4;3;3;3;3;3;4;3;1;3;3;3;3;3;3;3;3;3;3;3;3;Teman, Keluarga;Aranya;3;4;3;4;4;4;3;4;2;3;3;3;4;3;3;4;3;3;3;3;3;3;Keluarga;+62;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;3;Keluarga
11/21/2025 16:47:01;Matematika;Wanita;Rasa, Harga, Kebersihan, Jarak;Instagram, Tiktok;kopi kenangan ;4;4;4;5;4;3;2;2;4;5;3;4;4;4;5;3;1;4;4;2;5;5;Instagram;tomoro;3;2;3;4;3;4;1;2;3;3;1;4;5;5;5;2;2;3;3;1;5;5;Instagram;ruang jenuh;3;4;3;2;3;2;1;2;2;3;2;4;4;2;3;3;1;4;2;1;4;4;Tiktok
11/21/2025 16:53:43;Matematika;Pria;Harga, Akses kendaraan, Fasilitas, Jarak;Instagram, Tiktok, Event;Toleransi kopi;5;4;4;2;2;4;5;4;4;5;3;3;4;4;3;5;5;3;5;3;5;5;Instagram, Tiktok, Teman, Lihat langsung di lokasi;Interaksi ;3;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Instagram, Tiktok, Lihat langsung di lokasi;Kopi nako;5;5;5;5;5;5;5;5;5;5;5;5;5;5;4;5;5;5;5;5;5;5;Instagram, Tiktok, Teman, Lihat langsung di lokasi
11/21/2025 16:53:47;Matematika;Wanita;Rasa, Promo, Harga, Pelayanan, Akses pemesanan, Metode pembayaran, Kebersihan, Akses kendaraan, Fasilitas, Jarak;Instagram, Tiktok, Iklan Offline (Brosur/Pamflet), Teman;Tomoro ;2;5;3;3;5;5;3;2;5;5;4;5;5;5;5;4;1;3;5;5;5;5;Teman;Family mart ;5;5;5;2;5;3;5;5;5;5;5;5;5;5;5;5;2;4;5;5;5;5;Instagram, Teman;Janji Jiwa;2;3;3;3;5;5;5;5;5;4;5;5;4;5;5;4;1;3;5;5;5;5;Instagram, Tiktok
11/21/2025 16:54:30;Matematika;Pria;Rasa, Harga, Metode pembayaran, Kebersihan, Fasilitas;Instagram, YouTube, Iklan Online, Artikel, Lihat langsung di lokasi;Janji Jiwa;2;3;2;5;5;5;5;5;5;5;1;1;2;5;5;4;1;3;4;1;5;4;Instagram, Iklan Online, Blog, Lihat langsung di lokasi;Tomoro;2;2;2;1;2;2;2;2;5;5;1;1;4;5;5;2;1;3;3;2;3;4;Instagram, Iklan Online, Blog;Point;2;3;3;3;3;3;3;3;4;3;3;3;3;3;3;3;3;3;3;3;3;3;Lihat langsung di lokasi
11/21/2025 16:58:36;Matematika;Wanita;Rasa, Harga, Kebersihan, Jarak;Teman, Lihat langsung di lokasi;bean coffee;5;5;3;1;1;1;1;3;5;5;2;5;5;2;5;2;1;2;3;2;2;5;Teman, Keluarga, Lihat langsung di lokasi;Kopi Kenangan ;5;5;5;3;1;4;2;3;5;5;2;5;5;5;5;5;1;5;5;3;5;5;Teman, Lihat langsung di lokasi;Tomoro Coffee;4;3;3;5;5;5;3;3;5;5;3;2;5;5;5;4;1;5;5;3;3;5;Instagram, Teman, Lihat langsung di lokasi
11/21/2025 17:11:54;Matematika;Wanita;Rasa, Promo, Harga, Pelayanan, Inovasi menu, Akses pemesanan, Kebersihan, Fasilitas;Instagram, Tiktok, Teman;Danke Coffe;3;3;4;3;4;4;4;4;4;4;2;3;4;3;4;3;1;4;4;4;4;4;Teman;Interaksi ;4;3;3;1;3;4;3;4;4;4;3;2;2;2;2;3;4;3;2;3;3;3;Instagram, Teman;Bento Kopi;3;1;2;4;3;3;3;4;4;4;3;2;3;2;2;4;1;4;3;4;4;4;Tiktok, Teman, Lihat langsung di lokasi
11/21/2025 17:12:32;Matematika;Wanita;Rasa, Promo, Harga, Pelayanan, Akses kendaraan, Fasilitas, Jarak;Instagram, Tiktok, Iklan Online, Teman;Janji Jiwa;3;4;3;4;3;4;5;5;4;5;3;3;4;5;5;4;1;4;4;3;4;5;Instagram, Iklan Online;Kopi Kenangan;5;4;4;3;2;2;3;3;5;4;3;5;4;4;5;3;1;4;4;3;3;5;Instagram, Tiktok, X (Twitter), Iklan Online, Teman, Lihat langsung di lokasi;Fore Coffee;3;4;3;3;3;5;3;3;3;3;2;3;4;4;5;5;1;4;4;2;5;5;Tiktok, Teman, Lihat langsung di lokasi
11/21/2025 17:51:14;Matematika;Pria;Rasa, Harga;Teman, Keluarga;rumah sendiri;5;5;5;5;5;1;5;5;5;5;2;1;5;5;5;5;5;5;5;2;3;2;Keluarga;dicibubur;4;4;4;4;4;4;3;3;2;2;2;3;4;3;3;3;2;3;4;3;4;4;Teman, Keluarga;angkringan;4;4;5;1;1;1;1;3;4;5;1;1;5;1;5;3;1;3;3;1;5;5;Teman, Keluarga
11/21/2025 18:03:28;Kimia;Wanita;Rasa, Harga, Metode pembayaran, Akses kendaraan, Jarak;Instagram, Tiktok, Go Food, Teman, Keluarga, Lihat langsung di lokasi;kawa;5;4;4;5;3;4;5;2;3;4;2;2;5;2;5;3;2;5;4;2;4;4;Teman, Lihat langsung di lokasi;cobam;5;4;4;4;4;2;4;4;2;4;2;4;4;4;4;2;1;4;4;1;4;4;Teman, Lihat langsung di lokasi;kopi tala;3;4;4;4;4;4;4;4;3;4;2;4;4;3;4;4;4;4;4;3;4;4;Teman
11/21/2025 18:28:15;Sistem Informasi;Pria;Promo, Harga, Sosial, Metode pembayaran, Kebersihan, Fasilitas;Instagram, Tiktok, Teman, Lihat langsung di lokasi;TruCafe;4;4;4;4;4;4;4;4;4;4;1;4;5;2;4;5;4;4;5;2;3;5;Teman, Lihat langsung di lokasi;Bento Kopi;5;4;4;2;4;4;4;4;4;4;3;3;4;3;4;4;4;3;4;3;4;4;Instagram, Lihat langsung di lokasi;Bagi kopi;3;4;3;4;4;4;4;4;4;4;3;4;4;4;4;5;3;4;4;4;4;4;Teman, Lihat langsung di lokasi
11/21/2025 18:34:54;Agribisnis;Wanita;Rasa, Pelayanan, Inovasi menu;Instagram, Tiktok, Iklan Online, Event, Teman, Keluarga;trucoffee;5;4;4;5;5;3;5;5;5;4;2;2;5;5;5;4;3;3;2;2;2;3;Teman;tuku;5;5;5;5;5;4;5;5;5;5;5;3;5;5;5;4;3;4;5;5;4;5;Teman;bagi kopi;4;3;4;5;3;5;5;4;4;4;3;3;3;4;4;3;3;4;3;3;3;5;Teman
11/21/2025 20:39:47;Matematika;Wanita;Rasa, Harga, Pelayanan, Kebersihan;Instagram, Tiktok, Go Food, Iklan Offline (Brosur/Pamflet), Teman, Lihat langsung di lokasi;interaksi;5;4;4;3;4;3;5;4;2;2;4;3;4;5;5;5;5;5;5;2;3;4;Instagram, Tiktok, Teman, Keluarga;bagi kopi;4;5;3;3;4;4;5;4;4;4;2;3;4;4;5;4;2;3;3;3;4;4;Instagram, Tiktok, Teman, Keluarga;family cafe;5;5;5;5;5;5;3;5;5;4;4;5;5;5;5;2;2;3;3;4;5;4;Instagram, Tiktok, Teman, Keluarga
11/21/2025 21:25:35;Matematika;Pria;Rasa, Harga, Inovasi menu, Kebersihan, Fasilitas;Instagram, Tiktok, Grab Food, Shopee Food, Teman;Avanue Coffe and Eatery;5;5;5;4;4;4;4;4;4;4;4;4;5;4;4;4;4;4;3;4;4;4;Instagram, Tiktok, Grab Food, Shopee Food, Teman;Sense Of Space(S.O.S) coffee & eatery;4;5;4;4;4;4;4;3;3;4;3;4;4;4;4;4;4;3;4;3;4;4;Tiktok, Go Food, Grab Food, Shopee Food, Teman, Keluarga, Lihat langsung di lokasi;oi coffee & eatery;5;5;4;5;4;4;5;4;5;4;4;4;4;4;4;4;4;4;4;4;3;4;Instagram, Tiktok, Grab Food, Shopee Food, Teman, Lihat langsung di lokasi
11/22/2025 0:05:41;Matematika;Wanita;Rasa, Promo, Harga;Instagram, Tiktok, YouTube, Go Food, Shopee Food, Iklan Online;Tomoro;5;5;5;5;5;5;3;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Instagram, Tiktok;bagi kopi;2;5;1;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;5;Iklan Offline (Brosur/Pamflet), Teman;Janji Jiwa ;1;5;1;5;5;5;4;4;4;4;5;4;4;4;5;4;4;4;4;4;4;5;Instagram, Teman
11/22/2025 1:10:24;Matematika;Pria;Promo, Harga, Akses pemesanan, Metode pembayaran, Akses kendaraan, Fasilitas, Jarak;Instagram, Tiktok, X (Twitter), YouTube, Go Food, Grab Food, Shopee Food, Iklan Online, Iklan Offline (Brosur/Pamflet), Event, Komunitas, Teman, Keluarga, Lihat langsung di lokasi;Kopi Kenangan;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Iklan Offline (Brosur/Pamflet), Event, Komunitas, Teman, Keluarga, Lihat langsung di lokasi;Point Coffee;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Iklan Offline (Brosur/Pamflet), Event, Komunitas, Teman, Keluarga, Lihat langsung di lokasi;Janji Jiwa;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;1;Instagram, Tiktok, X (Twitter), Go Food, Grab Food, Shopee Food, Iklan Online, Iklan Offline (Brosur/Pamflet), Event, Komunitas, Teman, Keluarga, Lihat langsung di lokasi
